name,type,latitude,longitude,osm_id
U.S. Hospital,hospital,13.1263043,80.2192658,node/7825009823
Bharani Hospital,hospital,13.1106227,80.2374461,node/7825009824
GR Clinic,clinic,13.1220895,80.2210295,node/7825009825
G K Clinic,clinic,13.119731,80.218505,node/7825009826
Kalai Siddha Clinic,clinic,12.901862,79.1355807,node/7825122233
Dr. Dhanalakshmi ENT Clinic,clinic,12.8951943,79.1271164,node/7825122234
Rasi Skin Cosmetic & Laser Clinic,clinic,12.9346048,79.15677,node/7825122236
Dr. E Sivakumar ENT Clinic,clinic,12.901677,79.131297,node/7825122237
Herbocare Hospital,hospital,12.9597861,79.1386445,node/7825122238
Ramachandra Hospital,hospital,12.8936736,79.1357186,node/7825122240
Dr. Deepa Clinic,clinic,12.9520393,79.144871,node/7825122241
Susi Clinic,clinic,12.889212,79.135233,node/7825122242
Dr. Gowri's Childrens Clinic,clinic,12.9590135,79.1388363,node/7825122244
Swasam Naturecure and Yoga Hospital,hospital,12.9566197,79.1418751,node/7825122245
S.K. Nambi Hospital,hospital,12.905718,79.1352986,node/7825122246
Sanjeevan Ayurveda Clinic,clinic,12.9399676,79.1736207,node/7825122247
Vellore Hospital,hospital,12.9016809,79.1316299,node/7825122249
Church Hospital,hospital,12.9082477,79.1251947,node/7825122250
Shivam Hospital,hospital,12.9522294,79.144835,node/7825122251
Aarogya Clinic Multi Speciality Centre,clinic,12.898644,79.132777,node/7825122252
Dr. Sandhya's Clinic,clinic,12.9417847,79.1658121,node/7825122254
G P Hospital,hospital,12.9154281,79.1352036,node/7825122255
Kurinji Hospital,hospital,12.9565077,79.1414803,node/7825122256
Best Hospital,hospital,12.8773311,79.1066157,node/7825122257
Arulalan Clinic,clinic,12.9394923,79.1716334,node/7825122258
Parul Clinic,clinic,12.888341,79.13573,node/7825122260
Usha Nursing Home,clinic,12.9165884,79.1366865,node/7825122261
Dr. Venkateswara Rao Hospital,hospital,12.9163413,79.1342217,node/7825122262
Akshaya General and Dental Hospital,hospital,12.9577933,79.136876,node/7825122263
Arul Jothi Nursing Home,clinic,12.8926807,79.1351609,node/7825122264
K K R Hospital,hospital,12.904517,79.135956,node/7825122265
C.M Dental Clinic and Hospital,hospital,12.9218545,79.1125805,node/7825122267
Sterling Diabetes Hospital,hospital,12.9578429,79.1432088,node/7825122268
Sreenivasa ENT Clinic,clinic,12.9502466,79.1368111,node/7825122269
Storke Hospital,hospital,12.8898385,79.1344238,node/7825122270
Cure Multispeciality Hospital,hospital,12.909147,79.1333437,node/7825122271
Dr. K.P. Arjunan Clinic,clinic,12.9338287,79.1579666,node/7825122272
Grace Skin Clinic,clinic,12.8837199,79.1353133,node/7825122273
Saisugam Siddha & Ayurvedha Clinic,clinic,12.9504065,79.1387112,node/7825122275
Abitha Fertility Clinic,clinic,12.903342,79.13197,node/7825122276
Dr. Pari's Hospital,hospital,12.9030108,79.1324839,node/7825122277
Rama Clinic,clinic,12.9527599,79.1400263,node/7825122278
Dr. Mohan's Diabetes Specialities Centre,clinic,12.9571623,79.141955,node/7825122279
Dr. Ashok Clinic,clinic,12.9586875,79.139021,node/7825122280
Gowtham Clinic Child Care,clinic,12.8942521,79.1266602,node/7825122281
Fathima Hospital,hospital,12.9170061,79.138924,node/7825122282
Vellore Speciality Centre,clinic,12.926369,79.133473,node/7825122283
Dr. Imran's Al-Afiya Clinic,clinic,12.9005046,79.1268956,node/7825122284
Guru Clinic,clinic,12.9059584,79.1356261,node/7825122285
Dhinesh Hospitals,hospital,12.9086238,79.133113,node/7825122286
VB Hospital,hospital,12.935049,79.156067,node/7825122287
Nirmal Eye Hospital,hospital,12.9148799,79.134335,node/7825122288
Kavin's Skin Clinic,clinic,12.9000045,79.1298127,node/7825122289
Gita Mathai Hospital,hospital,12.9159232,79.1400221,node/7825122290
Aravind Heart Centre,clinic,12.9366802,79.1648202,node/7825122291
Jayanthi Hospital,hospital,12.9362461,79.1671117,node/7825122292
Sri Ragav Neuro Clinic,clinic,12.9152754,79.1340561,node/7825122293
Christian Medical College Schell Eye Hospital,hospital,12.9130671,79.1334476,node/7825122294
DSF Hospital,hospital,12.9366943,79.1626536,node/7825122295
Vignesh Urology Clinic,clinic,12.9153215,79.1336849,node/7825122297
Jansi Hospital,hospital,12.9218139,79.1127269,node/7825122298
Mm Clinic,clinic,12.9027903,79.1229312,node/7825122300
Mother's Care Diabetes Centre,clinic,12.936481,79.161111,node/7825122301
Malar Clinic,clinic,12.9094519,79.1391983,node/7825122303
Satish Eye Hospital,hospital,12.9106339,79.1332837,node/7825122304
Lakshmi Hospital,hospital,12.9002559,79.1271585,node/7825122305
Aruna Eye Hospital,hospital,12.9112511,79.1317331,node/7825122306
Shree Sai Heart Centre,clinic,12.9532734,79.1439111,node/7825122307
Dr. Vajjiravelu's Clinic,clinic,12.9509089,79.1393886,node/7825122308
AA Child Care Centre,clinic,12.953283,79.138843,node/7825122309
Jeevan Siddha Clinic,clinic,12.9273097,79.1363179,node/7825122310
JJ Ravi Hospital,hospital,12.8923296,79.1354165,node/7825122311
Balaji Hospital,hospital,12.8716238,79.085893,node/7825122312
Jothi Hospital,hospital,12.9031171,79.1359967,node/7825122313
Ramana Cardiac & Diabetes Centre,clinic,12.9061025,79.1260559,node/7825122314
Siddhavanam Health Care,clinic,12.922758,79.1081674,node/7825122315
J. Supriya Clinic,clinic,12.9057921,79.1358799,node/7825122316
Naruvi Hospitals,hospital,12.9341391,79.1413316,node/7825122317
Anush Clinic,clinic,12.9521876,79.1438956,node/7825122318
Premji Neuro Hospital,hospital,12.876936,79.118794,node/7825122319
Suraksha Healthcare Clinic,clinic,12.9583015,79.140908,node/7825122321
Annamalai Hospital,hospital,12.9060705,79.137064,node/7825122322
BPR Hospital,hospital,12.916289,79.1363165,node/7825122323
Om Murugan Siddha Hospital,hospital,11.9368241,79.4864315,node/7825220315
Saranya Skin Care Clinic,clinic,12.2395056,79.6487587,node/7825220316
Dr. Kalaimani Hospital,hospital,12.2531841,79.414742,node/7825220317
Prabavathi Clinic,clinic,12.231111,79.650897,node/7825220318
KM Child Clinic,clinic,11.9408885,79.4911722,node/7825220319
Malar Hospital,hospital,11.9490291,79.4903261,node/7825220320
Vinodhini Hospital,hospital,11.8639995,79.3671146,node/7825220322
Sundara Pandian Bone and Joint Hospital,hospital,11.931296,79.48513,node/7825220323
Tamilnadu Multispeciality Clinic,clinic,11.9387394,79.4860442,node/7825220324
Sri Ramachandra Dental Hospital,hospital,12.2175351,79.6629202,node/7825220325
RJR Hospital,hospital,11.9308979,79.4858312,node/7825220326
Sivanandhammal Siddha Hospital,hospital,11.9315482,79.4861485,node/7825220327
Annai Clinic,clinic,12.221965,79.6543537,node/7825220329
Melolakkur Hospital,hospital,12.3431116,79.4867042,node/7825220331
Sri Sai Siddha Clinic,clinic,12.2533846,79.4132598,node/7825220332
Orthodontic and Dental Hospital,hospital,12.2302888,79.6489103,node/7825220334
Sakthi Child Hospital,hospital,12.2314084,79.6521122,node/7825220335
Krishna ENT Clinic,clinic,12.251062,79.416556,node/7825220336
Villupuram Herbocare Hospital,hospital,11.9321959,79.485712,node/7825220337
Dr. S Karthik Bhandary Hospital,hospital,11.9414736,79.4961439,node/7825220338
Jessly Eye Clinic,clinic,11.939462,79.489929,node/7825220339
i-MED Super Speciality Hospital,hospital,12.2189008,79.6575392,node/7825220340
Sri Ranga Hospital,hospital,11.9312456,79.4851451,node/7825220341
Dhanusri Clinic,clinic,12.3379818,79.241174,node/7825220342
Raja Clinic,clinic,12.2555215,79.4167998,node/7825220343
C.R. Women and Child Health Centre,hospital,12.231188,79.651731,node/7825220344
Sri Kumaran Physiotherapy and Peadiatric Clinic,clinic,11.9315719,79.4863357,node/7825220345
Apollo Hospitals,hospital,11.931492,79.486364,node/7825220346
Baby Hospital,hospital,11.9417223,79.486858,node/7825220347
Aravind Eye Hospital,hospital,12.2585348,79.4170137,node/7825220348
Maternity Hospital,hospital,12.2309422,79.6499296,node/7825220351
Sashi Clinic,clinic,11.9285596,79.4830436,node/7825220352
Palaniraj Clinic,clinic,11.9381657,79.4875371,node/7825220353
Varun Fertility and Maternity Hospital,hospital,12.2366173,79.6514228,node/7825220355
Subham Clinic,clinic,12.255162,79.418066,node/7825220356
Link Hospital,hospital,11.941443,79.493422,node/7825220357
Royar Hospital,hospital,12.231769,79.6521931,node/7825220358
Selvaraj Hospital,hospital,11.9289053,79.4847866,node/7825220359
Shivam Multispeciality Hospital,hospital,11.9461082,79.489042,node/7825220360
RK Eye Hospital,hospital,11.9345871,79.4824456,node/7825220361
Dr. Jothy Mother Care Hospital,hospital,11.9412498,79.4874043,node/7825220362
Sanjeevi Clinic,clinic,12.257518,79.416729,node/7825220364
Devaki Hospital,hospital,11.9399605,79.4875405,node/7825220365
Aparna Speciality Clinic,clinic,11.8630687,79.3654135,node/7825220366
Parvathi Women Centre,clinic,11.9387973,79.4873146,node/7825220367
Subrayan Hospital,hospital,12.2525869,79.4187571,node/7825220369
Krishna Clinic,clinic,11.9319823,79.4882725,node/7825220372
Dr. Thambirajah Hospital,hospital,12.236916,79.6493161,node/7825220374
Government Hospital,hospital,12.1191555,79.3841561,node/7825220375
Jayaram Clinic,clinic,12.2530362,79.4149924,node/7825220377
Dr.K. Vinoth Clinic,clinic,11.9306487,79.4840763,node/7825220379
K.M. Arokkya Herbal Clinic,clinic,11.9300639,79.4850362,node/7825220380
Malar Clinic,clinic,12.2549427,79.4171491,node/7825220382
Bharathi Homeopathi Clinic,clinic,12.2367451,79.6492614,node/7825220384
Dr.Sampath's Diabetes and General Health Care Centere,hospital,12.230447,79.649053,node/7825220385
Mars Health Clinic,clinic,12.2362607,79.651525,node/7825220386
Nalam Kidney Centre,clinic,11.9386374,79.4897152,node/7825220388
Deepham Hospital,hospital,12.238396,79.647438,node/7825220389
Sree Venkateshwara Hospital,hospital,12.337827,79.24354,node/7825220390
Vasantham Health Center,clinic,11.9467084,79.4936219,node/7825220391
Royal Hospital,hospital,11.93711,79.4855233,node/7825220392
Sudha Clinic,clinic,11.7600988,79.7635495,node/7825396669
Kapila Hospital,hospital,11.759948,79.752602,node/7825396671
Janaki Nursing Home,clinic,11.7575519,79.7577457,node/7825396673
Sri Ragavendera Eye Hospital,hospital,11.7609921,79.7641783,node/7825396674
Mind Care Clinic,clinic,11.7445867,79.7679163,node/7825396676
Child Health Clinic,clinic,11.759432,79.764444,node/7825396677
Veludaiyaan Hospital,hospital,11.7648349,79.764176,node/7825396679
Jayakodi Hospital,hospital,11.7479061,79.7502482,node/7825396680
Subi Dental Hospital,hospital,11.7607715,79.7641528,node/7825396682
Vasantham Hospital,hospital,11.753695,79.76033,node/7825396683
Anboli Eye Care,clinic,11.7505082,79.7611361,node/7825396684
Deepam Hospital,hospital,11.76027,79.752718,node/7825396685
Devaki Hospital,hospital,11.7466873,79.7507784,node/7825396687
Jayam Ortho & Skin Clinic,clinic,11.7577611,79.7584186,node/7825396688
Neo Life Hearing Aid Centre,hospital,11.7593031,79.7638536,node/7825396689
Dr. Sethu Clinic,clinic,11.749947,79.761625,node/7825396690
Dr. M. Velumani Clinic,clinic,11.761345,79.762307,node/7825396691
Sri Dhavamani Siddha Hospital,hospital,11.757349,79.7598777,node/7825396692
Lakshmi Hospital,hospital,11.7617458,79.7622612,node/7825396693
R.K Skin and Dental Clinic,clinic,11.7576988,79.764068,node/7825396694
Valli Vilas Hospital,hospital,11.750637,79.760603,node/7825396695
Veltrivel ENT Clinic,clinic,11.7615438,79.7624468,node/7825396698
Haridanvantre Physiotherapy Clinic,clinic,11.7639404,79.7643984,node/7825396699
ECHS Polyclinic,clinic,11.748389,79.7678801,node/7825396700
The Zusaanli Acupuncture and Ayurveda Hospital,hospital,11.7598356,79.7647551,node/7825396701
Namachivayam Clinic,clinic,11.7618712,79.7618892,node/7825396702
Dr. Sucharitas Shivani Skin Clinic,clinic,11.7620209,79.7638739,node/7825396704
Dr. CM Skin Clinc,clinic,11.7580976,79.7581408,node/7825396705
Dhanlakshmi Clinic,clinic,11.7428428,79.7490386,node/7825396707
Dr.Jamesh Clinic,clinic,11.6342257,79.2789519,node/7825396708
R.R Speciality Hospital,hospital,11.7496981,79.7461239,node/7825396709
Dr. Latha Clinic,clinic,11.7467958,79.7349405,node/7825396711
Almaa Siddha Care Clinic,clinic,11.7599745,79.7641631,node/7825396712
Anandha Physiotherapy Clinic,clinic,11.7466282,79.7497948,node/7825396714
Sai Eye Clinic,clinic,11.7575089,79.7579901,node/7825396715
Saravanan ENT,clinic,11.7447403,79.768012,node/7825396717
Dr. R.K. Baskaran Hospital,hospital,11.7609511,79.7638694,node/7825396718
Kovan's Chest and Sleep Care Centre,hospital,11.7585866,79.7636821,node/7825396720
Maternity Hospital,hospital,11.7467423,79.7539971,node/7825396721
Modern Eye Hospital,hospital,11.7617557,79.7619691,node/7825396723
Sakthi Healing Centre,clinic,11.7641111,79.7502605,node/7825396725
Jayalakshmi Hospital,hospital,11.7561853,79.7617619,node/7825396728
S.D. Clinic,clinic,11.748099,79.76569,node/7825396729
Meenakshi Clinic,clinic,11.7468783,79.7474383,node/7825396731
Sris Skin Care,clinic,11.75916,79.763724,node/7825396732
Arun Surgical Clinic,clinic,11.747713,79.738476,node/7825396733
Dr. V.G.K. Memorial Clinic,clinic,11.751545,79.746867,node/7825396734
Dr. P. Ram Mohan Hospital,hospital,11.748029,79.763311,node/7825396735
Dhanalakshmi Health Centre,clinic,11.7575013,79.7584268,node/7825396737
Chellammaa Ortho Physiotherapy Clinic,clinic,11.746739,79.7389758,node/7825396738
JKR Piles Fistula Hospital,hospital,11.7592559,79.7640816,node/7825396739
Dr. Namakshivayam Clinic,clinic,11.7559699,79.7632359,node/7825396741
Kandamathan Hospital,hospital,11.4683007,78.9510047,node/7825396742
Ganesh Maternity Hospital,hospital,12.520064,78.2198424,node/7825526314
Shree Ramachandra ENT Centre,clinic,12.5290096,78.2037359,node/7825526315
Arthya Clinic,clinic,11.6901869,79.2920147,node/7825526316
Soorya Multi Speciality Hospital,hospital,11.632948,78.871799,node/7825526317
Sristi Children's Hospital,hospital,12.519915,78.219104,node/7825526318
Sri Ram Hospital,hospital,11.9551659,79.1925599,node/7825526319
SJ Nursing Home,clinic,11.693257,79.287758,node/7825526320
Balaji Hospital,hospital,11.6353931,78.8763682,node/7825526321
Sai Speciality Hospital,hospital,11.7391158,78.9601303,node/7825526322
VV Hospital,hospital,11.966499,79.207182,node/7825526323
Lotus Hospital,hospital,11.7209048,78.9557125,node/7825526324
Krishna Hospital,hospital,12.5269707,78.2032162,node/7825526325
Pugazh Hospital,hospital,11.7383208,78.9673615,node/7825526326
Ramacharan ENT Hospital,hospital,12.5192713,78.2187027,node/7825526327
Dr.Raj Kumar Hospital,hospital,11.7370481,78.9654128,node/7825526329
Eye Hospital,hospital,11.6918517,79.2904783,node/7825526330
Sri Siva Sakthi Siddha Orthopaedic Hospital,hospital,11.737854,78.9674324,node/7825526331
Kaveri Children Hospital,hospital,12.5191998,78.2185048,node/7825526332
Vedikaa Child Care,clinic,12.5275217,78.2025239,node/7825526333
Marudham Siddha Clinic,clinic,11.9655936,79.2051728,node/7825526334
Dr.Manivannan Hospital,hospital,11.634686,78.875931,node/7825526335
Poorvi Dental Hospital,hospital,12.5242567,78.2015892,node/7825526336
Nalam ENT Hospital,hospital,11.7376029,78.9675536,node/7825526337
Deepavel Clinic,clinic,12.5278432,78.2022061,node/7825526338
N.S Hospital,hospital,11.7393579,78.9594834,node/7825526341
Meenatchi Child Clinic,clinic,11.6919205,79.2886608,node/7825526342
AMC Multi Speciality Hospital,hospital,11.738376,78.975572,node/7825526343
Akbar Ali Hospital,hospital,11.9674951,79.2047302,node/7825526344
Siva Poly Clinic,clinic,11.8853491,78.9173517,node/7825526345
Sabari Eye Hospital,hospital,12.5190949,78.2190115,node/7825526346
Sowndharya Clinic,clinic,11.6369284,78.8773759,node/7825526347
Siddhalaya Hospital,hospital,11.7397121,79.0773317,node/7825526348
Shifa Unani Herbal Clinic,clinic,12.5219008,78.2041485,node/7825526350
MG Poly Clinic,clinic,11.691503,79.284204,node/7825526351
NG Nursing Home,clinic,11.744296,79.073402,node/7825526353
Sri Lakshmi Hospital,hospital,11.737873,78.9614835,node/7825526354
Gokulam Clinic & Scans,clinic,12.5207976,78.2162023,node/7825526355
Shri Krishna Cardiac Care Centre,clinic,12.525904,78.2017717,node/7825526356
Palanivel Hospital,hospital,11.7367187,78.9571445,node/7825526357
Sri Balaji Hospital,hospital,11.728092,78.9618703,node/7825526358
Srinivasa Clinic,clinic,12.520975,78.215755,node/7825526359
Rangachari Eye Hospital,hospital,12.5195444,78.2178012,node/7825526360
Dr.Rajmohan Hospital,hospital,11.6888836,79.2885399,node/7825526361
Razack Homoeo Clinic,clinic,11.881926,78.918813,node/7825526362
Shri Narayana Bone & Joint Clinic,clinic,12.523617,78.210613,node/7825526363
Dr. SG Ashok Kumar Homeopathy Clinic,clinic,11.7389676,78.9617916,node/7825526364
Sri Mahalakshmi Siddha Hospital,hospital,11.7396311,78.9614296,node/7825526365
Meenakshi Hospital,hospital,11.691345,79.2824928,node/7825526366
Uma Maheswari Hospital,hospital,11.8864516,78.9165142,node/7825526367
KVS Hospital,hospital,12.5277857,78.2055049,node/7825526368
Sri Ramakrishna Hospital,hospital,11.889528,78.918422,node/7825526369
TV Hospital,hospital,11.9589153,79.1906767,node/7825526371
Maharishi Siddha Hospital,hospital,12.5192281,78.2186874,node/7825526372
Kathiravan Hospital,hospital,11.635704,78.8755498,node/7825526374
Agathiyar Siddha Clinic,clinic,11.9646558,79.2010239,node/7825526375
Olga Siddha Multi Speciality Hospital,hospital,11.9679441,79.2040271,node/7825526376
Rajamaiyammal Pediatric Hospital,hospital,11.6356956,78.8751899,node/7825526377
Ga Heart Hospital,hospital,12.5287708,78.2055336,node/7825526378
Baby Childrens Hospital,hospital,11.7391017,78.9605598,node/7825526379
Lingam Hospital,hospital,11.6348249,78.8764365,node/7825526380
Sakthi Hospital,hospital,11.7359507,78.9654322,node/7825526381
AZ Family Clinic,clinic,12.5234942,78.2127422,node/7825526382
Kalyani ENT Hospital,hospital,12.5202161,78.2191611,node/7825526383
Aswini Hospital,hospital,11.7412641,79.0743866,node/7825526385
Chennai Diabetic Centre,clinic,12.520646,78.2168832,node/7825526386
Lakshmi Clinic,clinic,12.5260521,78.2012459,node/7825526387
Nathan Speciality Hospital,hospital,12.5220057,78.2150095,node/7825526388
Psychiatric Centre,clinic,12.529476,78.205064,node/7825526389
Janani Hospital,hospital,11.7395673,78.9612076,node/7825526390
J.R.R. Hospital,hospital,11.635708,78.876255,node/7825526391
KMS Child Care,clinic,12.520149,78.2182649,node/7825526393
Ganesh Hospital,hospital,12.519586,78.2182549,node/7825526394
Madura Dental Care Hospital,hospital,11.8844985,78.9176173,node/7825526395
Dr. Getwell Hospital,hospital,11.9690114,79.2036957,node/7825526396
Rakshana Hearing Aid Centre,clinic,12.519233,78.218876,node/7825526397
Muthu Hospital,hospital,11.7386564,78.9617902,node/7825526398
